glbElecChanId    rdoIdx    armIdx    refApvIdx    apvIdx    sigElecChanId
1147    1    0    8    12    123
1148    1    0    8    12    124
1149    1    0    8    12    125
1150    1    0    8    12    126
1151    1    0    8    12    127
1152    1    0    9    13    0
1153    1    0    9    13    1
1154    1    0    9    13    2
1155    1    0    9    13    3
1156    1    0    9    13    4
1157    1    0    9    13    5
1158    1    0    9    13    6
1159    1    0    9    13    7
1160    1    0    9    13    8
1161    1    0    9    13    9
1162    1    0    9    13    10
1163    1    0    9    13    11
1164    1    0    9    13    12
1165    1    0    9    13    13
1166    1    0    9    13    14
1167    1    0    9    13    15
1168    1    0    9    13    16
1169    1    0    9    13    17
1170    1    0    9    13    18
1171    1    0    9    13    19
1172    1    0    9    13    20
1173    1    0    9    13    21
1174    1    0    9    13    22
1175    1    0    9    13    23
1176    1    0    9    13    24
1177    1    0    9    13    25
1178    1    0    9    13    26
1179    1    0    9    13    27
1180    1    0    9    13    28
1181    1    0    9    13    29
1182    1    0    9    13    30
1183    1    0    9    13    31
1184    1    0    9    13    32
1185    1    0    9    13    33
1186    1    0    9    13    34
1187    1    0    9    13    35
1188    1    0    9    13    36
1189    1    0    9    13    37
1190    1    0    9    13    38
1191    1    0    9    13    39
1192    1    0    9    13    40
1193    1    0    9    13    41
1194    1    0    9    13    42
1195    1    0    9    13    43
1196    1    0    9    13    44
1197    1    0    9    13    45
1198    1    0    9    13    46
1199    1    0    9    13    47
1200    1    0    9    13    48
1201    1    0    9    13    49
1202    1    0    9    13    50
1203    1    0    9    13    51
1204    1    0    9    13    52
1205    1    0    9    13    53
1206    1    0    9    13    54
1207    1    0    9    13    55
1208    1    0    9    13    56
1209    1    0    9    13    57
1210    1    0    9    13    58
1211    1    0    9    13    59
1212    1    0    9    13    60
1213    1    0    9    13    61
1214    1    0    9    13    62
1215    1    0    9    13    63
1216    1    0    9    13    64
1217    1    0    9    13    65
1218    1    0    9    13    66
1219    1    0    9    13    67
1220    1    0    9    13    68
1221    1    0    9    13    69
1222    1    0    9    13    70
1223    1    0    9    13    71
1224    1    0    9    13    72
1225    1    0    9    13    73
1226    1    0    9    13    74
1227    1    0    9    13    75
1228    1    0    9    13    76
1229    1    0    9    13    77
1230    1    0    9    13    78
1231    1    0    9    13    79
1232    1    0    9    13    80
1233    1    0    9    13    81
1234    1    0    9    13    82
1235    1    0    9    13    83
1236    1    0    9    13    84
1237    1    0    9    13    85
1238    1    0    9    13    86
1239    1    0    9    13    87
1240    1    0    9    13    88
1241    1    0    9    13    89
1242    1    0    9    13    90
1243    1    0    9    13    91
1244    1    0    9    13    92
1245    1    0    9    13    93
1246    1    0    9    13    94
1247    1    0    9    13    95
1248    1    0    9    13    96
1249    1    0    9    13    97
1250    1    0    9    13    98
1251    1    0    9    13    99
1252    1    0    9    13    100
1253    1    0    9    13    101
1254    1    0    9    13    102
1255    1    0    9    13    103
1256    1    0    9    13    104
1257    1    0    9    13    105
1258    1    0    9    13    106
1259    1    0    9    13    107
1260    1    0    9    13    108
1261    1    0    9    13    109
1262    1    0    9    13    110
1263    1    0    9    13    111
1264    1    0    9    13    112
1265    1    0    9    13    113
1266    1    0    9    13    114
1267    1    0    9    13    115
1268    1    0    9    13    116
1269    1    0    9    13    117
1270    1    0    9    13    118
1271    1    0    9    13    119
1272    1    0    9    13    120
1273    1    0    9    13    121
1274    1    0    9    13    122
1275    1    0    9    13    123
1276    1    0    9    13    124
1277    1    0    9    13    125
1278    1    0    9    13    126
1279    1    0    9    13    127
1280    1    0    10    14    0
1281    1    0    10    14    1
1282    1    0    10    14    2
1283    1    0    10    14    3
1284    1    0    10    14    4
1285    1    0    10    14    5
1286    1    0    10    14    6
1287    1    0    10    14    7
1288    1    0    10    14    8
1289    1    0    10    14    9
1290    1    0    10    14    10
1291    1    0    10    14    11
1292    1    0    10    14    12
1293    1    0    10    14    13
1294    1    0    10    14    14
1295    1    0    10    14    15
1296    1    0    10    14    16
1297    1    0    10    14    17
1298    1    0    10    14    18
1299    1    0    10    14    19
1300    1    0    10    14    20
1301    1    0    10    14    21
1302    1    0    10    14    22
1303    1    0    10    14    23
1304    1    0    10    14    24
1305    1    0    10    14    25
1306    1    0    10    14    26
1307    1    0    10    14    27
1308    1    0    10    14    28
1309    1    0    10    14    29
1310    1    0    10    14    30
1311    1    0    10    14    31
1312    1    0    10    14    32
1313    1    0    10    14    33
1314    1    0    10    14    34
1315    1    0    10    14    35
1316    1    0    10    14    36
1317    1    0    10    14    37
1318    1    0    10    14    38
1319    1    0    10    14    39
1320    1    0    10    14    40
1321    1    0    10    14    41
1322    1    0    10    14    42
1323    1    0    10    14    43
1324    1    0    10    14    44
1325    1    0    10    14    45
1326    1    0    10    14    46
1327    1    0    10    14    47
1328    1    0    10    14    48
1329    1    0    10    14    49
1330    1    0    10    14    50
1331    1    0    10    14    51
1332    1    0    10    14    52
1333    1    0    10    14    53
1334    1    0    10    14    54
1335    1    0    10    14    55
1336    1    0    10    14    56
1337    1    0    10    14    57
1338    1    0    10    14    58
1339    1    0    10    14    59
1340    1    0    10    14    60
1341    1    0    10    14    61
1342    1    0    10    14    62
1343    1    0    10    14    63
1344    1    0    10    14    64
1345    1    0    10    14    65
1346    1    0    10    14    66
1347    1    0    10    14    67
1348    1    0    10    14    68
1349    1    0    10    14    69
1350    1    0    10    14    70
1351    1    0    10    14    71
1352    1    0    10    14    72
1353    1    0    10    14    73
1354    1    0    10    14    74
1355    1    0    10    14    75
1356    1    0    10    14    76
1357    1    0    10    14    77
1358    1    0    10    14    78
1359    1    0    10    14    79
1360    1    0    10    14    80
1361    1    0    10    14    81
1362    1    0    10    14    82
1363    1    0    10    14    83
1364    1    0    10    14    84
1365    1    0    10    14    85
1366    1    0    10    14    86
1367    1    0    10    14    87
1368    1    0    10    14    88
1369    1    0    10    14    89
1370    1    0    10    14    90
1371    1    0    10    14    91
1372    1    0    10    14    92
1373    1    0    10    14    93
1374    1    0    10    14    94
1375    1    0    10    14    95
1376    1    0    10    14    96
1377    1    0    10    14    97
1378    1    0    10    14    98
1379    1    0    10    14    99
1380    1    0    10    14    100
1381    1    0    10    14    101
1382    1    0    10    14    102
1383    1    0    10    14    103
1384    1    0    10    14    104
1385    1    0    10    14    105
1386    1    0    10    14    106
1387    1    0    10    14    107
1388    1    0    10    14    108
1389    1    0    10    14    109
1390    1    0    10    14    110
1391    1    0    10    14    111
1392    1    0    10    14    112
1393    1    0    10    14    113
1394    1    0    10    14    114
1395    1    0    10    14    115
1396    1    0    10    14    116
1397    1    0    10    14    117
1398    1    0    10    14    118
1399    1    0    10    14    119
1400    1    0    10    14    120
1401    1    0    10    14    121
1402    1    0    10    14    122
1403    1    0    10    14    123
1404    1    0    10    14    124
1405    1    0    10    14    125
1406    1    0    10    14    126
1407    1    0    10    14    127
1408    1    0    11    15    0
1409    1    0    11    15    1
1410    1    0    11    15    2
1411    1    0    11    15    3
1412    1    0    11    15    4
1413    1    0    11    15    5
1414    1    0    11    15    6
1415    1    0    11    15    7
1416    1    0    11    15    8
1417    1    0    11    15    9
1418    1    0    11    15    10
1419    1    0    11    15    11
1420    1    0    11    15    12
1421    1    0    11    15    13
1422    1    0    11    15    14
1423    1    0    11    15    15
1424    1    0    11    15    16
1425    1    0    11    15    17
1426    1    0    11    15    18
1427    1    0    11    15    19
1428    1    0    11    15    20
1429    1    0    11    15    21
1430    1    0    11    15    22
1431    1    0    11    15    23
1432    1    0    11    15    24
1433    1    0    11    15    25
1434    1    0    11    15    26
1435    1    0    11    15    27
1436    1    0    11    15    28
1437    1    0    11    15    29
1438    1    0    11    15    30
1439    1    0    11    15    31
1440    1    0    11    15    32
1441    1    0    11    15    33
1442    1    0    11    15    34
1443    1    0    11    15    35
1444    1    0    11    15    36
1445    1    0    11    15    37
1446    1    0    11    15    38
1447    1    0    11    15    39
1448    1    0    11    15    40
1449    1    0    11    15    41
1450    1    0    11    15    42
1451    1    0    11    15    43
1452    1    0    11    15    44
1453    1    0    11    15    45
1454    1    0    11    15    46
1455    1    0    11    15    47
1456    1    0    11    15    48
1457    1    0    11    15    49
1458    1    0    11    15    50
1459    1    0    11    15    51
